chip_id,scenario,fail_proba,suitable_proba,approve,truly_deployable
CHIP_00407,power_efficient_device,0.024,0.0,0,0
CHIP_00408,power_efficient_device,0.013,0.003,0,0
CHIP_00409,power_efficient_device,0.004,0.001,0,0
CHIP_00410,power_efficient_device,0.005,1.0,1,1
CHIP_00411,power_efficient_device,0.023,1.0,0,1
CHIP_00412,power_efficient_device,0.018,0.035,0,0
CHIP_00413,power_efficient_device,0.016,0.0,0,0
CHIP_00414,power_efficient_device,0.008,1.0,1,1
CHIP_00415,power_efficient_device,0.009,0.007,0,0
CHIP_00416,power_efficient_device,0.01,0.005,0,1
CHIP_00417,power_efficient_device,0.029,0.0,0,0
CHIP_00418,power_efficient_device,0.006,0.0,0,0
CHIP_00419,power_efficient_device,0.093,0.0,0,0
CHIP_00420,power_efficient_device,0.004,0.98,1,1
CHIP_00421,power_efficient_device,0.003,1.0,1,1
CHIP_00422,power_efficient_device,0.006,0.001,0,0
CHIP_00423,power_efficient_device,0.014,0.998,1,1
CHIP_00424,power_efficient_device,0.983,0.986,0,0
CHIP_00425,power_efficient_device,0.005,0.0,0,0
CHIP_00426,power_efficient_device,0.016,0.001,0,0
CHIP_00427,power_efficient_device,0.043,0.0,0,0
CHIP_00428,power_efficient_device,0.004,1.0,1,1
CHIP_00429,power_efficient_device,0.611,0.999,0,0
CHIP_00430,power_efficient_device,0.008,0.021,0,0
CHIP_00431,power_efficient_device,0.008,0.001,0,0
CHIP_00432,power_efficient_device,0.008,0.993,1,1
CHIP_00433,power_efficient_device,0.012,1.0,1,1
CHIP_00434,power_efficient_device,0.016,0.005,0,0
CHIP_00435,power_efficient_device,0.005,0.032,0,0
CHIP_00436,power_efficient_device,0.014,0.001,0,0
CHIP_00437,power_efficient_device,0.004,0.0,0,0
CHIP_00438,power_efficient_device,0.003,0.8,0,0
CHIP_00439,power_efficient_device,0.078,0.0,0,0
CHIP_00440,power_efficient_device,0.005,0.0,0,0
CHIP_00441,power_efficient_device,0.003,1.0,1,1
CHIP_00442,power_efficient_device,0.012,0.0,0,0
CHIP_00443,power_efficient_device,0.018,0.0,0,0
CHIP_00444,power_efficient_device,0.006,0.045,0,0
CHIP_00445,power_efficient_device,0.125,1.0,0,1
CHIP_00446,power_efficient_device,0.023,0.0,0,0
CHIP_00447,power_efficient_device,0.005,0.247,0,1
CHIP_00448,power_efficient_device,0.019,0.0,0,0
CHIP_00449,power_efficient_device,0.011,1.0,1,1
CHIP_00450,power_efficient_device,0.006,0.0,0,0
CHIP_00451,power_efficient_device,0.094,1.0,0,1
CHIP_00452,power_efficient_device,0.021,0.0,0,0
CHIP_00453,power_efficient_device,0.025,0.0,0,0
CHIP_00454,power_efficient_device,0.613,0.0,0,0
CHIP_00455,power_efficient_device,0.022,0.999,0,1
CHIP_00456,power_efficient_device,0.022,0.0,0,0
CHIP_00457,power_efficient_device,0.006,0.001,0,0
CHIP_00458,power_efficient_device,0.005,0.0,0,0
CHIP_00459,power_efficient_device,0.004,1.0,1,1
CHIP_00460,power_efficient_device,0.009,0.003,0,0
CHIP_00461,power_efficient_device,0.005,1.0,1,1
CHIP_00462,power_efficient_device,0.003,1.0,1,1
CHIP_00463,power_efficient_device,0.009,1.0,1,1
CHIP_00464,power_efficient_device,0.012,1.0,1,1
CHIP_00465,power_efficient_device,0.003,0.998,1,1
CHIP_00466,power_efficient_device,0.007,0.0,0,0
CHIP_00467,power_efficient_device,0.6,0.0,0,0
CHIP_00468,power_efficient_device,0.097,0.002,0,0
CHIP_00469,power_efficient_device,0.051,0.001,0,0
CHIP_00470,power_efficient_device,0.379,0.0,0,0
CHIP_00471,power_efficient_device,0.033,0.0,0,0
CHIP_00472,power_efficient_device,0.005,0.996,1,0
CHIP_00473,power_efficient_device,0.007,0.087,0,0
CHIP_00474,power_efficient_device,0.005,0.0,0,0
CHIP_00475,power_efficient_device,0.061,0.0,0,0
CHIP_00476,power_efficient_device,0.015,0.994,1,1
CHIP_00477,power_efficient_device,0.005,0.999,1,1
CHIP_00478,power_efficient_device,0.008,0.0,0,0
CHIP_00479,power_efficient_device,0.023,0.0,0,0
CHIP_00480,power_efficient_device,0.003,1.0,1,1
CHIP_00481,power_efficient_device,0.034,0.0,0,0
CHIP_00482,power_efficient_device,0.042,0.0,0,0
CHIP_00483,power_efficient_device,0.018,0.853,0,1
CHIP_00484,power_efficient_device,0.004,0.001,0,0
CHIP_00485,power_efficient_device,0.02,0.001,0,0
CHIP_00486,power_efficient_device,0.003,0.002,0,0
CHIP_00487,power_efficient_device,0.008,1.0,1,1
CHIP_00488,power_efficient_device,0.006,0.998,1,1
CHIP_00489,power_efficient_device,0.007,0.002,0,0
CHIP_00490,power_efficient_device,0.011,0.0,0,0
CHIP_00491,power_efficient_device,0.008,0.0,0,0
CHIP_00492,power_efficient_device,0.006,0.01,0,0
CHIP_00493,power_efficient_device,0.722,0.0,0,0
CHIP_00494,power_efficient_device,0.008,0.797,0,1
CHIP_00495,power_efficient_device,0.017,0.0,0,0
CHIP_00496,power_efficient_device,0.004,0.01,0,0
CHIP_00497,power_efficient_device,0.005,0.015,0,0
CHIP_00498,power_efficient_device,0.007,1.0,1,1
CHIP_00499,power_efficient_device,0.976,0.999,0,0
CHIP_00500,power_efficient_device,0.011,0.007,0,1
CHIP_00501,power_efficient_device,0.021,0.0,0,0
CHIP_00502,power_efficient_device,0.005,0.902,0,1
CHIP_00503,power_efficient_device,0.887,1.0,0,0
CHIP_00504,power_efficient_device,0.972,0.999,0,0
CHIP_00505,power_efficient_device,0.003,1.0,1,1
CHIP_00506,power_efficient_device,0.025,0.0,0,0
CHIP_00507,power_efficient_device,0.002,0.999,1,1
CHIP_00508,power_efficient_device,0.004,0.0,0,0
CHIP_00509,power_efficient_device,0.005,0.97,1,1
CHIP_00510,power_efficient_device,0.007,0.0,0,0
CHIP_00511,power_efficient_device,0.009,0.0,0,0
CHIP_00512,power_efficient_device,0.017,0.994,1,1
CHIP_00513,power_efficient_device,0.007,1.0,1,1
CHIP_00514,power_efficient_device,0.01,0.001,0,0
CHIP_00515,power_efficient_device,0.034,0.0,0,0
CHIP_00516,power_efficient_device,0.953,0.0,0,0
CHIP_00517,power_efficient_device,0.002,1.0,1,1
CHIP_00518,power_efficient_device,0.003,0.0,0,0
CHIP_00519,power_efficient_device,0.013,0.0,0,0
CHIP_00520,power_efficient_device,0.005,0.034,0,0
CHIP_00521,power_efficient_device,0.041,0.999,0,1
CHIP_00522,power_efficient_device,0.016,0.0,0,0
CHIP_00523,power_efficient_device,0.003,0.015,0,0
CHIP_00524,power_efficient_device,0.012,0.004,0,0
CHIP_00525,power_efficient_device,0.003,0.001,0,0
CHIP_00526,power_efficient_device,0.042,0.0,0,0
CHIP_00527,power_efficient_device,0.068,0.0,0,0
CHIP_00528,power_efficient_device,0.303,0.0,0,0
CHIP_00529,power_efficient_device,0.032,0.0,0,0
CHIP_00530,power_efficient_device,0.006,0.0,0,0
CHIP_00531,power_efficient_device,0.005,0.002,0,0
CHIP_00532,power_efficient_device,0.005,0.003,0,0
CHIP_00533,power_efficient_device,0.006,0.001,0,0
CHIP_00534,power_efficient_device,0.006,0.952,0,1
CHIP_00535,power_efficient_device,0.011,0.897,0,0
CHIP_00536,power_efficient_device,0.006,1.0,1,1
CHIP_00537,power_efficient_device,0.181,0.0,0,0
CHIP_00538,power_efficient_device,0.006,1.0,1,1
CHIP_00539,power_efficient_device,0.012,0.0,0,0
CHIP_00540,power_efficient_device,0.006,1.0,1,1
CHIP_00541,power_efficient_device,0.01,1.0,1,1
CHIP_00542,power_efficient_device,0.012,0.0,0,0
CHIP_00543,power_efficient_device,0.004,0.0,0,0
CHIP_00544,power_efficient_device,0.016,0.0,0,0
CHIP_00545,power_efficient_device,0.239,0.0,0,0
CHIP_00546,power_efficient_device,0.002,0.998,1,1
CHIP_00547,power_efficient_device,0.007,1.0,1,1
CHIP_00548,power_efficient_device,0.054,0.892,0,1
CHIP_00549,power_efficient_device,0.008,1.0,1,1
CHIP_00550,power_efficient_device,0.006,0.0,0,0
CHIP_00551,power_efficient_device,0.013,0.0,0,0
CHIP_00552,power_efficient_device,0.024,0.0,0,0
CHIP_00553,power_efficient_device,0.031,0.0,0,0
CHIP_00554,power_efficient_device,0.005,0.007,0,0
CHIP_00555,power_efficient_device,0.02,0.997,1,1
CHIP_00556,power_efficient_device,0.164,0.52,0,0
CHIP_00557,power_efficient_device,0.013,1.0,1,1
CHIP_00558,power_efficient_device,0.009,0.933,0,1
CHIP_00559,power_efficient_device,0.024,0.002,0,0
CHIP_00560,power_efficient_device,0.003,0.0,0,0
CHIP_00561,power_efficient_device,0.005,0.0,0,0
CHIP_00562,power_efficient_device,0.004,0.33,0,1
CHIP_00563,power_efficient_device,0.013,0.0,0,0
CHIP_00564,power_efficient_device,0.014,0.107,0,0
CHIP_00565,power_efficient_device,0.04,0.0,0,0
CHIP_00566,power_efficient_device,0.212,0.0,0,0
CHIP_00567,power_efficient_device,0.006,1.0,1,1
CHIP_00568,power_efficient_device,0.005,0.0,0,0
CHIP_00569,power_efficient_device,0.006,0.002,0,0
CHIP_00570,power_efficient_device,0.002,0.001,0,0
CHIP_00571,power_efficient_device,0.003,0.001,0,0
CHIP_00572,power_efficient_device,0.005,0.0,0,0
CHIP_00573,power_efficient_device,0.008,1.0,1,1
CHIP_00574,power_efficient_device,0.004,0.0,0,0
CHIP_00575,power_efficient_device,0.004,1.0,1,1
CHIP_00576,power_efficient_device,0.021,0.025,0,0
CHIP_00577,power_efficient_device,0.008,0.0,0,0
CHIP_00578,power_efficient_device,0.009,0.0,0,0
CHIP_00579,power_efficient_device,0.004,0.002,0,0
CHIP_00580,power_efficient_device,0.008,0.001,0,0
CHIP_00581,power_efficient_device,0.084,0.002,0,0
CHIP_00582,power_efficient_device,0.01,0.922,0,0
CHIP_00583,power_efficient_device,0.007,1.0,1,1
CHIP_00584,power_efficient_device,0.986,0.0,0,0
CHIP_00585,power_efficient_device,0.635,0.001,0,0
CHIP_00586,power_efficient_device,0.01,1.0,1,1
CHIP_00587,power_efficient_device,0.004,0.993,1,1
CHIP_00588,power_efficient_device,0.003,0.001,0,0
CHIP_00589,power_efficient_device,0.015,0.0,0,0
CHIP_00590,power_efficient_device,0.009,0.0,0,0
CHIP_00591,power_efficient_device,0.014,0.995,1,1
CHIP_00592,power_efficient_device,0.108,0.0,0,0
CHIP_00593,power_efficient_device,0.008,1.0,1,1
CHIP_00594,power_efficient_device,0.006,1.0,1,1
CHIP_00595,power_efficient_device,0.007,0.001,0,0
CHIP_00596,power_efficient_device,0.005,0.001,0,0
CHIP_00597,power_efficient_device,0.007,0.0,0,0
CHIP_00598,power_efficient_device,0.925,0.001,0,0
CHIP_00599,power_efficient_device,0.005,0.114,0,0
CHIP_00600,power_efficient_device,0.022,0.0,0,0
CHIP_00601,power_efficient_device,0.005,0.007,0,0
CHIP_00602,power_efficient_device,0.013,0.0,0,0
CHIP_00603,power_efficient_device,0.006,0.999,1,1
CHIP_00604,power_efficient_device,0.003,1.0,1,1
CHIP_00605,power_efficient_device,0.026,0.0,0,0
CHIP_00606,power_efficient_device,0.026,0.003,0,0
CHIP_00607,power_efficient_device,0.011,0.947,0,1
CHIP_00608,power_efficient_device,0.005,1.0,1,1
CHIP_00609,power_efficient_device,0.015,0.0,0,0
CHIP_00610,power_efficient_device,0.002,1.0,1,1
CHIP_00611,power_efficient_device,0.803,0.0,0,0
CHIP_00612,power_efficient_device,0.007,1.0,1,1
CHIP_00613,power_efficient_device,0.051,0.0,0,0
CHIP_00614,power_efficient_device,0.015,1.0,1,1
CHIP_00615,power_efficient_device,0.86,1.0,0,0
CHIP_00616,power_efficient_device,0.011,0.0,0,0
CHIP_00617,power_efficient_device,0.008,0.0,0,0
CHIP_00618,power_efficient_device,0.781,0.0,0,0
CHIP_00619,power_efficient_device,0.019,0.0,0,0
CHIP_00620,power_efficient_device,0.004,0.208,0,0
CHIP_00621,power_efficient_device,0.005,0.997,1,1
CHIP_00622,power_efficient_device,0.003,1.0,1,1
CHIP_00623,power_efficient_device,0.004,0.059,0,1
CHIP_00624,power_efficient_device,0.012,0.0,0,0
CHIP_00625,power_efficient_device,0.009,0.998,1,1
CHIP_00626,power_efficient_device,0.003,0.001,0,0
CHIP_00627,power_efficient_device,0.025,0.001,0,0
CHIP_00628,power_efficient_device,0.017,0.002,0,0
CHIP_00629,power_efficient_device,0.008,1.0,1,1
CHIP_00630,power_efficient_device,0.975,0.001,0,0
CHIP_00631,power_efficient_device,0.014,0.0,0,0
CHIP_00632,power_efficient_device,0.006,0.0,0,0
CHIP_00633,power_efficient_device,0.014,0.003,0,0
CHIP_00634,power_efficient_device,0.002,0.0,0,0
CHIP_00635,power_efficient_device,0.003,0.95,0,1
CHIP_00636,power_efficient_device,0.005,0.0,0,0
CHIP_00637,power_efficient_device,0.004,0.001,0,0
CHIP_00638,power_efficient_device,0.01,0.495,0,1
CHIP_00639,power_efficient_device,0.017,0.041,0,0
CHIP_00640,power_efficient_device,0.006,1.0,1,1
CHIP_00641,power_efficient_device,0.259,0.0,0,0
CHIP_00642,power_efficient_device,0.012,0.0,0,0
CHIP_00643,power_efficient_device,0.006,0.0,0,0
CHIP_00644,power_efficient_device,0.007,0.0,0,0
CHIP_00645,power_efficient_device,0.008,0.631,0,1
CHIP_00646,power_efficient_device,0.01,0.0,0,0
CHIP_00647,power_efficient_device,0.01,0.0,0,0
CHIP_00648,power_efficient_device,0.005,0.998,1,1
CHIP_00649,power_efficient_device,0.013,0.039,0,0
CHIP_00650,power_efficient_device,0.012,0.0,0,0
CHIP_00651,power_efficient_device,0.004,0.0,0,0
CHIP_00652,power_efficient_device,0.276,0.0,0,0
CHIP_00653,power_efficient_device,0.005,1.0,1,1
CHIP_00654,power_efficient_device,0.018,0.0,0,0
CHIP_00655,power_efficient_device,0.003,0.0,0,0
CHIP_00656,power_efficient_device,0.007,1.0,1,1
CHIP_00657,power_efficient_device,0.015,0.576,0,0
CHIP_00658,power_efficient_device,0.013,0.0,0,0
CHIP_00659,power_efficient_device,0.006,0.0,0,0
CHIP_00660,power_efficient_device,0.692,0.001,0,0
CHIP_00661,power_efficient_device,0.003,0.999,1,1
CHIP_00662,power_efficient_device,0.01,1.0,1,1
CHIP_00663,power_efficient_device,0.004,1.0,1,1
CHIP_00664,power_efficient_device,0.006,0.0,0,0
CHIP_00665,power_efficient_device,0.012,0.003,0,0
CHIP_00666,power_efficient_device,0.004,1.0,1,1
CHIP_00667,power_efficient_device,0.005,0.0,0,0
CHIP_00668,power_efficient_device,0.014,1.0,1,1
CHIP_00669,power_efficient_device,0.011,1.0,1,1
CHIP_00670,power_efficient_device,0.011,0.002,0,0
CHIP_00671,power_efficient_device,0.027,0.0,0,0
CHIP_00672,power_efficient_device,0.004,0.001,0,0
CHIP_00673,power_efficient_device,0.014,0.999,1,1
CHIP_00674,power_efficient_device,0.005,0.0,0,0
CHIP_00675,power_efficient_device,0.004,0.649,0,0
CHIP_00676,power_efficient_device,0.014,0.0,0,0
CHIP_00677,power_efficient_device,0.01,0.002,0,0
CHIP_00678,power_efficient_device,0.058,0.001,0,0
CHIP_00679,power_efficient_device,0.007,0.0,0,0
CHIP_00680,power_efficient_device,0.034,0.0,0,0
CHIP_00681,power_efficient_device,0.705,0.0,0,0
CHIP_00682,power_efficient_device,0.036,0.0,0,0
CHIP_00683,power_efficient_device,0.006,1.0,1,1
CHIP_00684,power_efficient_device,0.003,0.991,1,1
CHIP_00685,power_efficient_device,0.006,1.0,1,1
CHIP_00686,power_efficient_device,0.014,0.113,0,0
CHIP_00687,power_efficient_device,0.014,0.0,0,0
CHIP_00688,power_efficient_device,0.188,0.001,0,0
CHIP_00689,power_efficient_device,0.002,1.0,1,1
CHIP_00690,power_efficient_device,0.03,0.0,0,0
CHIP_00691,power_efficient_device,0.007,0.001,0,0
CHIP_00692,power_efficient_device,0.012,0.993,1,1
CHIP_00693,power_efficient_device,0.005,0.999,1,1
CHIP_00694,power_efficient_device,0.003,0.001,0,0
CHIP_00695,power_efficient_device,0.004,1.0,1,1
CHIP_00696,power_efficient_device,0.005,0.003,0,0
CHIP_00697,power_efficient_device,0.009,0.0,0,0
CHIP_00698,power_efficient_device,0.003,1.0,1,1
CHIP_00699,power_efficient_device,0.007,0.78,0,1
CHIP_00700,power_efficient_device,0.012,0.001,0,0
CHIP_00701,power_efficient_device,0.744,0.998,0,0
CHIP_00702,power_efficient_device,0.003,1.0,1,1
CHIP_00703,power_efficient_device,0.004,0.0,0,0
CHIP_00704,power_efficient_device,0.019,0.0,0,0
CHIP_00705,power_efficient_device,0.005,0.998,1,1
CHIP_00706,power_efficient_device,0.013,0.979,1,1
CHIP_00707,power_efficient_device,0.003,0.994,1,1
CHIP_00708,power_efficient_device,0.028,0.002,0,0
CHIP_00709,power_efficient_device,0.041,1.0,0,1
CHIP_00710,power_efficient_device,0.005,0.0,0,0
CHIP_00711,power_efficient_device,0.013,1.0,1,1
CHIP_00712,power_efficient_device,0.009,1.0,1,1
CHIP_00713,power_efficient_device,0.003,1.0,1,1
CHIP_00714,power_efficient_device,0.006,0.001,0,0
CHIP_00715,power_efficient_device,0.006,0.999,1,1
CHIP_00716,power_efficient_device,0.005,1.0,1,1
CHIP_00717,power_efficient_device,0.008,0.001,0,0
CHIP_00718,power_efficient_device,0.003,0.0,0,0
CHIP_00719,power_efficient_device,0.003,0.988,1,1
CHIP_00720,power_efficient_device,0.021,0.0,0,0
CHIP_00721,power_efficient_device,0.02,0.0,0,0
CHIP_00722,power_efficient_device,0.007,1.0,1,1
CHIP_00723,power_efficient_device,0.008,0.933,0,1
CHIP_00724,power_efficient_device,0.009,0.819,0,0
CHIP_00725,power_efficient_device,0.012,0.0,0,0
CHIP_00726,power_efficient_device,0.005,1.0,1,1
CHIP_00727,power_efficient_device,0.015,0.0,0,0
CHIP_00728,power_efficient_device,0.004,1.0,1,1
CHIP_00729,power_efficient_device,0.004,0.998,1,1
CHIP_00730,power_efficient_device,0.006,0.0,0,0
CHIP_00731,power_efficient_device,0.008,0.001,0,0
CHIP_00732,power_efficient_device,0.004,0.405,0,1
CHIP_00733,power_efficient_device,0.005,0.0,0,0
CHIP_00734,power_efficient_device,0.003,0.998,1,1
CHIP_00735,power_efficient_device,0.003,0.51,0,1
CHIP_00736,power_efficient_device,0.021,0.0,0,0
CHIP_00737,power_efficient_device,0.033,0.0,0,0
CHIP_00738,power_efficient_device,0.01,0.002,0,0
CHIP_00739,power_efficient_device,0.014,0.001,0,0
CHIP_00740,power_efficient_device,0.014,0.0,0,0
CHIP_00741,power_efficient_device,0.014,0.0,0,0
CHIP_00742,power_efficient_device,0.025,1.0,0,1
CHIP_00743,power_efficient_device,0.005,1.0,1,1
CHIP_00744,power_efficient_device,0.002,0.002,0,0
CHIP_00745,power_efficient_device,0.026,0.0,0,0
CHIP_00746,power_efficient_device,0.026,0.0,0,0
CHIP_00747,power_efficient_device,0.02,0.001,0,0
CHIP_00748,power_efficient_device,0.005,0.003,0,0
CHIP_00749,power_efficient_device,0.005,0.007,0,0
CHIP_00750,power_efficient_device,0.005,0.999,1,1
CHIP_00751,power_efficient_device,0.012,0.481,0,1
CHIP_00752,power_efficient_device,0.004,0.997,1,1
CHIP_00753,power_efficient_device,0.649,0.0,0,0
CHIP_00754,power_efficient_device,0.289,0.001,0,0
CHIP_00755,power_efficient_device,0.015,0.0,0,0
CHIP_00756,power_efficient_device,0.006,0.989,1,1
CHIP_00757,power_efficient_device,0.023,0.0,0,0
CHIP_00758,power_efficient_device,0.022,0.001,0,0
CHIP_00759,power_efficient_device,0.008,0.998,1,1
CHIP_00760,power_efficient_device,0.058,0.002,0,0
CHIP_00761,power_efficient_device,0.862,0.0,0,0
CHIP_00762,power_efficient_device,0.008,0.0,0,0
CHIP_00763,power_efficient_device,0.014,0.001,0,0
CHIP_00764,power_efficient_device,0.003,0.0,0,0
CHIP_00765,power_efficient_device,0.003,1.0,1,1
CHIP_00766,power_efficient_device,0.003,0.955,0,1
CHIP_00767,power_efficient_device,0.006,0.001,0,0
CHIP_00768,power_efficient_device,0.005,0.004,0,0
CHIP_00769,power_efficient_device,0.048,0.0,0,0
CHIP_00770,power_efficient_device,0.013,0.001,0,0
CHIP_00771,power_efficient_device,0.018,0.013,0,1
CHIP_00772,power_efficient_device,0.003,1.0,1,1
CHIP_00773,power_efficient_device,0.013,0.001,0,0
CHIP_00774,power_efficient_device,0.013,0.001,0,0
CHIP_00775,power_efficient_device,0.404,0.0,0,0
CHIP_00776,power_efficient_device,0.006,0.999,1,1
CHIP_00777,power_efficient_device,0.014,0.0,0,0
CHIP_00778,power_efficient_device,0.014,0.508,0,0
CHIP_00779,power_efficient_device,0.004,1.0,1,1
CHIP_00780,power_efficient_device,0.004,0.03,0,0
CHIP_00781,power_efficient_device,0.007,1.0,1,1
CHIP_00782,power_efficient_device,0.045,0.0,0,0
CHIP_00783,power_efficient_device,0.018,0.0,0,0
CHIP_00784,power_efficient_device,0.004,0.0,0,0
CHIP_00785,power_efficient_device,0.007,0.003,0,0
CHIP_00786,power_efficient_device,0.004,0.0,0,0
CHIP_00787,power_efficient_device,0.004,0.161,0,0
CHIP_00788,power_efficient_device,0.004,0.944,0,1
CHIP_00789,power_efficient_device,0.007,0.0,0,0
CHIP_00790,power_efficient_device,0.006,0.163,0,0
CHIP_00791,power_efficient_device,0.004,1.0,1,1
CHIP_00792,power_efficient_device,0.018,0.0,0,0
CHIP_00793,power_efficient_device,0.01,0.0,0,0
CHIP_00794,power_efficient_device,0.004,1.0,1,1
CHIP_00795,power_efficient_device,0.006,0.945,0,1
CHIP_00796,power_efficient_device,0.017,0.0,0,0
CHIP_00797,power_efficient_device,0.01,1.0,1,1
CHIP_00798,power_efficient_device,0.013,0.002,0,0
CHIP_00799,power_efficient_device,0.007,0.366,0,0
CHIP_00800,power_efficient_device,0.003,0.227,0,0
CHIP_00801,power_efficient_device,0.008,1.0,1,1
CHIP_00802,power_efficient_device,0.007,0.0,0,0
CHIP_00803,power_efficient_device,0.004,0.0,0,0
CHIP_00804,power_efficient_device,0.025,0.0,0,0
CHIP_00805,power_efficient_device,0.03,0.0,0,0
CHIP_00806,power_efficient_device,0.008,1.0,1,1
CHIP_00807,power_efficient_device,0.014,0.0,0,0
CHIP_00808,power_efficient_device,0.003,1.0,1,1
CHIP_00809,power_efficient_device,0.004,0.0,0,0
CHIP_00810,power_efficient_device,0.005,0.0,0,0
CHIP_00811,power_efficient_device,0.013,0.0,0,0
CHIP_00812,power_efficient_device,0.007,0.0,0,0
CHIP_00813,power_efficient_device,0.003,0.988,1,1
CHIP_00814,power_efficient_device,0.004,0.999,1,1
CHIP_00815,power_efficient_device,0.005,0.0,0,0
CHIP_00816,power_efficient_device,0.006,0.995,1,1
CHIP_00817,power_efficient_device,0.004,1.0,1,1
CHIP_00818,power_efficient_device,0.017,0.016,0,1
CHIP_00819,power_efficient_device,0.013,0.683,0,0
CHIP_00820,power_efficient_device,0.981,0.001,0,0
CHIP_00821,power_efficient_device,0.021,0.0,0,0
CHIP_00822,power_efficient_device,0.004,0.003,0,0
CHIP_00823,power_efficient_device,0.017,1.0,1,1
CHIP_00824,power_efficient_device,0.011,1.0,1,1
CHIP_00825,power_efficient_device,0.003,0.999,1,1
CHIP_00826,power_efficient_device,0.004,0.939,0,1
CHIP_00827,power_efficient_device,0.013,0.002,0,0
CHIP_00828,power_efficient_device,0.017,0.0,0,0
CHIP_00829,power_efficient_device,0.019,0.004,0,0
CHIP_00830,power_efficient_device,0.023,0.0,0,0
CHIP_00831,power_efficient_device,0.061,0.001,0,0
CHIP_00832,power_efficient_device,0.004,1.0,1,1
