chip_id,application_scenario,compatibility_score,compatibility_level
CHIP_00565,power_efficient_device,60.6,marginal
CHIP_00566,power_efficient_device,4.86,incompatible
CHIP_00567,power_efficient_device,86.83,compatible
CHIP_00568,power_efficient_device,51.81,marginal
CHIP_00569,power_efficient_device,62.53,marginal
CHIP_00570,power_efficient_device,64.44,marginal
CHIP_00571,power_efficient_device,51.42,marginal
CHIP_00572,power_efficient_device,57.27,marginal
CHIP_00573,power_efficient_device,88.61,compatible
CHIP_00574,power_efficient_device,41.82,incompatible
CHIP_00575,power_efficient_device,88.72,compatible
CHIP_00576,power_efficient_device,62.49,marginal
CHIP_00577,power_efficient_device,57.27,marginal
CHIP_00578,power_efficient_device,56.81,marginal
CHIP_00579,power_efficient_device,64.86,marginal
CHIP_00580,power_efficient_device,33.86,incompatible
CHIP_00581,power_efficient_device,57.5,marginal
CHIP_00582,power_efficient_device,67.94,marginal
CHIP_00583,power_efficient_device,87.94,compatible
CHIP_00584,power_efficient_device,56.74,marginal
CHIP_00585,power_efficient_device,50.12,marginal
CHIP_00586,power_efficient_device,76.09,compatible
CHIP_00587,power_efficient_device,73.64,compatible
CHIP_00588,power_efficient_device,50.7,marginal
CHIP_00589,power_efficient_device,55.39,marginal
CHIP_00590,power_efficient_device,34.08,incompatible
CHIP_00591,power_efficient_device,77.6,compatible
CHIP_00592,power_efficient_device,34.75,incompatible
CHIP_00593,power_efficient_device,84.31,compatible
CHIP_00594,power_efficient_device,89.36,compatible
CHIP_00595,power_efficient_device,55.7,marginal
CHIP_00596,power_efficient_device,45.76,incompatible
CHIP_00597,power_efficient_device,31.71,incompatible
CHIP_00598,power_efficient_device,54.11,marginal
CHIP_00599,power_efficient_device,63.46,marginal
CHIP_00600,power_efficient_device,56.86,marginal
CHIP_00601,power_efficient_device,63.27,marginal
CHIP_00602,power_efficient_device,44.44,incompatible
CHIP_00603,power_efficient_device,78.06,compatible
CHIP_00604,power_efficient_device,90.88,compatible
CHIP_00605,power_efficient_device,59.53,marginal
CHIP_00606,power_efficient_device,50.09,marginal
CHIP_00607,power_efficient_device,73.24,compatible
CHIP_00608,power_efficient_device,90.98,compatible
CHIP_00609,power_efficient_device,52.68,marginal
CHIP_00610,power_efficient_device,79.64,compatible
CHIP_00611,power_efficient_device,38.91,incompatible
CHIP_00612,power_efficient_device,88.65,compatible
CHIP_00613,power_efficient_device,32.15,incompatible
CHIP_00614,power_efficient_device,78.36,compatible
CHIP_00615,power_efficient_device,84.21,compatible
CHIP_00616,power_efficient_device,41.72,incompatible
CHIP_00617,power_efficient_device,59.06,marginal
CHIP_00618,power_efficient_device,48.89,incompatible
CHIP_00619,power_efficient_device,44.23,incompatible
CHIP_00620,power_efficient_device,69.61,marginal
CHIP_00621,power_efficient_device,73.88,compatible
CHIP_00622,power_efficient_device,77.26,compatible
CHIP_00623,power_efficient_device,70.53,compatible
CHIP_00624,power_efficient_device,54.8,marginal
CHIP_00625,power_efficient_device,78.24,compatible
CHIP_00626,power_efficient_device,57.13,marginal
CHIP_00627,power_efficient_device,37.25,incompatible
CHIP_00628,power_efficient_device,62.87,marginal
CHIP_00629,power_efficient_device,88.17,compatible
CHIP_00630,power_efficient_device,47.73,incompatible
CHIP_00631,power_efficient_device,52.03,marginal
CHIP_00632,power_efficient_device,56.29,marginal
CHIP_00633,power_efficient_device,66.46,marginal
CHIP_00634,power_efficient_device,56.87,marginal
CHIP_00635,power_efficient_device,74.08,compatible
CHIP_00636,power_efficient_device,20.19,incompatible
CHIP_00637,power_efficient_device,37.63,incompatible
CHIP_00638,power_efficient_device,71.62,compatible
CHIP_00639,power_efficient_device,68.43,marginal
CHIP_00640,power_efficient_device,79.05,compatible
CHIP_00641,power_efficient_device,51.16,marginal
CHIP_00642,power_efficient_device,38.76,incompatible
CHIP_00643,power_efficient_device,52.15,marginal
CHIP_00644,power_efficient_device,57.4,marginal
CHIP_00645,power_efficient_device,72.3,compatible
CHIP_00646,power_efficient_device,58.42,marginal
CHIP_00647,power_efficient_device,18.51,incompatible
CHIP_00648,power_efficient_device,77.06,compatible
CHIP_00649,power_efficient_device,67.95,marginal
CHIP_00650,power_efficient_device,52.03,marginal
CHIP_00651,power_efficient_device,52.74,marginal
CHIP_00652,power_efficient_device,44.8,incompatible
CHIP_00653,power_efficient_device,81.01,compatible
CHIP_00654,power_efficient_device,64.8,marginal
CHIP_00655,power_efficient_device,40.17,incompatible
CHIP_00656,power_efficient_device,87.53,compatible
CHIP_00657,power_efficient_device,65.98,marginal
CHIP_00658,power_efficient_device,52.6,marginal
CHIP_00659,power_efficient_device,55.16,marginal
CHIP_00660,power_efficient_device,60.3,marginal
CHIP_00661,power_efficient_device,76.54,compatible
CHIP_00662,power_efficient_device,88.03,compatible
CHIP_00663,power_efficient_device,80.61,compatible
CHIP_00664,power_efficient_device,56.18,marginal
CHIP_00665,power_efficient_device,65.96,marginal
CHIP_00666,power_efficient_device,82.2,compatible
CHIP_00667,power_efficient_device,48.88,incompatible
CHIP_00668,power_efficient_device,90.16,compatible
CHIP_00669,power_efficient_device,88.97,compatible
CHIP_00670,power_efficient_device,62.09,marginal
CHIP_00671,power_efficient_device,61.75,marginal
CHIP_00672,power_efficient_device,65.03,marginal
CHIP_00673,power_efficient_device,80.95,compatible
CHIP_00674,power_efficient_device,47.68,incompatible
CHIP_00675,power_efficient_device,66.89,marginal
CHIP_00676,power_efficient_device,46.39,incompatible
CHIP_00677,power_efficient_device,69.05,marginal
CHIP_00678,power_efficient_device,65.8,marginal
CHIP_00679,power_efficient_device,51.14,marginal
CHIP_00680,power_efficient_device,55.0,marginal
CHIP_00681,power_efficient_device,56.67,marginal
CHIP_00682,power_efficient_device,35.63,incompatible
CHIP_00683,power_efficient_device,80.17,compatible
CHIP_00684,power_efficient_device,75.0,compatible
CHIP_00685,power_efficient_device,83.41,compatible
CHIP_00686,power_efficient_device,69.65,marginal
CHIP_00687,power_efficient_device,58.06,marginal
CHIP_00688,power_efficient_device,69.0,marginal
CHIP_00689,power_efficient_device,73.01,compatible
CHIP_00690,power_efficient_device,43.12,incompatible
CHIP_00691,power_efficient_device,62.13,marginal
CHIP_00692,power_efficient_device,71.13,compatible
CHIP_00693,power_efficient_device,82.58,compatible
CHIP_00694,power_efficient_device,57.17,marginal
CHIP_00695,power_efficient_device,80.87,compatible
CHIP_00696,power_efficient_device,63.98,marginal
CHIP_00697,power_efficient_device,50.91,marginal
CHIP_00698,power_efficient_device,88.32,compatible
CHIP_00699,power_efficient_device,70.23,compatible
CHIP_00700,power_efficient_device,54.42,marginal
CHIP_00701,power_efficient_device,76.64,compatible
CHIP_00702,power_efficient_device,80.71,compatible
CHIP_00703,power_efficient_device,46.03,incompatible
CHIP_00704,power_efficient_device,0.41,incompatible
CHIP_00705,power_efficient_device,77.17,compatible
CHIP_00706,power_efficient_device,73.14,compatible
CHIP_00707,power_efficient_device,76.22,compatible
CHIP_00708,power_efficient_device,58.34,marginal
CHIP_00709,power_efficient_device,78.83,compatible
CHIP_00710,power_efficient_device,13.0,incompatible
CHIP_00711,power_efficient_device,81.05,compatible
CHIP_00712,power_efficient_device,91.44,compatible
CHIP_00713,power_efficient_device,84.98,compatible
CHIP_00714,power_efficient_device,44.09,incompatible
CHIP_00715,power_efficient_device,77.08,compatible
CHIP_00716,power_efficient_device,90.61,compatible
CHIP_00717,power_efficient_device,61.25,marginal
CHIP_00718,power_efficient_device,62.28,marginal
CHIP_00719,power_efficient_device,73.01,compatible
CHIP_00720,power_efficient_device,44.26,incompatible
CHIP_00721,power_efficient_device,29.17,incompatible
CHIP_00722,power_efficient_device,87.3,compatible
CHIP_00723,power_efficient_device,74.04,compatible
CHIP_00724,power_efficient_device,73.62,compatible
CHIP_00725,power_efficient_device,51.5,marginal
CHIP_00726,power_efficient_device,75.86,compatible
CHIP_00727,power_efficient_device,49.22,incompatible
CHIP_00728,power_efficient_device,86.83,compatible
CHIP_00729,power_efficient_device,76.88,compatible
CHIP_00730,power_efficient_device,61.69,marginal
CHIP_00731,power_efficient_device,59.49,marginal
CHIP_00732,power_efficient_device,70.48,compatible
CHIP_00733,power_efficient_device,58.74,marginal
CHIP_00734,power_efficient_device,74.51,compatible
CHIP_00735,power_efficient_device,72.25,compatible
CHIP_00736,power_efficient_device,13.26,incompatible
CHIP_00737,power_efficient_device,46.81,incompatible
CHIP_00738,power_efficient_device,64.85,marginal
CHIP_00739,power_efficient_device,26.68,incompatible
CHIP_00740,power_efficient_device,31.68,incompatible
CHIP_00741,power_efficient_device,36.9,incompatible
CHIP_00742,power_efficient_device,84.13,compatible
CHIP_00743,power_efficient_device,74.09,compatible
CHIP_00744,power_efficient_device,65.07,marginal
CHIP_00745,power_efficient_device,61.66,marginal
CHIP_00746,power_efficient_device,43.0,incompatible
CHIP_00747,power_efficient_device,58.77,marginal
CHIP_00748,power_efficient_device,65.34,marginal
CHIP_00749,power_efficient_device,66.72,marginal
CHIP_00750,power_efficient_device,80.1,compatible
CHIP_00751,power_efficient_device,72.77,compatible
CHIP_00752,power_efficient_device,75.31,compatible
CHIP_00753,power_efficient_device,30.69,incompatible
CHIP_00754,power_efficient_device,43.54,incompatible
CHIP_00755,power_efficient_device,31.62,incompatible
CHIP_00756,power_efficient_device,77.86,compatible
CHIP_00757,power_efficient_device,60.14,marginal
CHIP_00758,power_efficient_device,47.04,incompatible
CHIP_00759,power_efficient_device,72.18,compatible
CHIP_00760,power_efficient_device,53.95,marginal
CHIP_00761,power_efficient_device,29.0,incompatible
CHIP_00762,power_efficient_device,60.61,marginal
CHIP_00763,power_efficient_device,58.97,marginal
CHIP_00764,power_efficient_device,56.32,marginal
CHIP_00765,power_efficient_device,82.42,compatible
CHIP_00766,power_efficient_device,72.01,compatible
CHIP_00767,power_efficient_device,61.56,marginal
CHIP_00768,power_efficient_device,56.83,marginal
CHIP_00769,power_efficient_device,36.74,incompatible
CHIP_00770,power_efficient_device,61.64,marginal
CHIP_00771,power_efficient_device,70.02,compatible
CHIP_00772,power_efficient_device,85.09,compatible
CHIP_00773,power_efficient_device,62.86,marginal
CHIP_00774,power_efficient_device,65.38,marginal
CHIP_00775,power_efficient_device,49.88,incompatible
CHIP_00776,power_efficient_device,77.92,compatible
CHIP_00777,power_efficient_device,58.6,marginal
CHIP_00778,power_efficient_device,69.21,marginal
CHIP_00779,power_efficient_device,86.24,compatible
CHIP_00780,power_efficient_device,67.96,marginal
CHIP_00781,power_efficient_device,73.82,compatible
CHIP_00782,power_efficient_device,27.33,incompatible
CHIP_00783,power_efficient_device,50.89,marginal
CHIP_00784,power_efficient_device,53.47,marginal
CHIP_00785,power_efficient_device,62.53,marginal
CHIP_00786,power_efficient_device,54.69,marginal
CHIP_00787,power_efficient_device,67.73,marginal
CHIP_00788,power_efficient_device,71.13,compatible
CHIP_00789,power_efficient_device,42.05,incompatible
CHIP_00790,power_efficient_device,65.86,marginal
CHIP_00791,power_efficient_device,84.21,compatible
CHIP_00792,power_efficient_device,46.33,incompatible
CHIP_00793,power_efficient_device,52.09,marginal
CHIP_00794,power_efficient_device,85.73,compatible
CHIP_00795,power_efficient_device,73.06,compatible
CHIP_00796,power_efficient_device,38.59,incompatible
CHIP_00797,power_efficient_device,77.37,compatible
CHIP_00798,power_efficient_device,59.3,marginal
CHIP_00799,power_efficient_device,66.81,marginal
CHIP_00800,power_efficient_device,69.18,marginal
CHIP_00801,power_efficient_device,79.08,compatible
CHIP_00802,power_efficient_device,43.85,incompatible
CHIP_00803,power_efficient_device,60.77,marginal
CHIP_00804,power_efficient_device,43.22,incompatible
CHIP_00805,power_efficient_device,34.49,incompatible
CHIP_00806,power_efficient_device,91.08,compatible
CHIP_00807,power_efficient_device,58.05,marginal
CHIP_00808,power_efficient_device,90.6,compatible
CHIP_00809,power_efficient_device,60.59,marginal
CHIP_00810,power_efficient_device,56.91,marginal
CHIP_00811,power_efficient_device,64.82,marginal
CHIP_00812,power_efficient_device,43.7,incompatible
CHIP_00813,power_efficient_device,75.7,compatible
CHIP_00814,power_efficient_device,81.06,compatible
CHIP_00815,power_efficient_device,47.15,incompatible
CHIP_00816,power_efficient_device,76.98,compatible
CHIP_00817,power_efficient_device,88.75,compatible
CHIP_00818,power_efficient_device,70.23,compatible
CHIP_00819,power_efficient_device,68.3,marginal
CHIP_00820,power_efficient_device,45.78,incompatible
CHIP_00821,power_efficient_device,32.15,incompatible
CHIP_00822,power_efficient_device,64.71,marginal
CHIP_00823,power_efficient_device,88.57,compatible
CHIP_00824,power_efficient_device,81.34,compatible
CHIP_00825,power_efficient_device,76.52,compatible
CHIP_00826,power_efficient_device,71.38,compatible
CHIP_00827,power_efficient_device,53.4,marginal
CHIP_00828,power_efficient_device,43.91,incompatible
CHIP_00829,power_efficient_device,68.97,marginal
CHIP_00830,power_efficient_device,34.48,incompatible
CHIP_00831,power_efficient_device,50.13,marginal
CHIP_00832,power_efficient_device,74.79,compatible
CHIP_00833,power_efficient_device,57.91,marginal
CHIP_00834,power_efficient_device,76.57,compatible
CHIP_00835,power_efficient_device,89.92,compatible
CHIP_00836,power_efficient_device,70.02,compatible
CHIP_00837,power_efficient_device,63.2,marginal
CHIP_00838,power_efficient_device,32.84,incompatible
CHIP_00839,power_efficient_device,59.07,marginal
CHIP_00840,power_efficient_device,72.98,compatible
CHIP_00841,power_efficient_device,56.39,marginal
CHIP_00842,power_efficient_device,46.9,incompatible
CHIP_00843,power_efficient_device,47.44,incompatible
CHIP_00844,power_efficient_device,59.75,marginal
CHIP_00845,power_efficient_device,56.95,marginal
CHIP_00846,power_efficient_device,61.59,marginal
CHIP_00847,power_efficient_device,26.46,incompatible
CHIP_00848,power_efficient_device,61.4,marginal
CHIP_00849,power_efficient_device,34.91,incompatible
CHIP_00850,power_efficient_device,68.89,marginal
CHIP_00851,power_efficient_device,58.35,marginal
CHIP_00852,power_efficient_device,31.77,incompatible
CHIP_00853,power_efficient_device,77.13,compatible
CHIP_00854,power_efficient_device,63.85,marginal
CHIP_00855,power_efficient_device,67.01,marginal
CHIP_00856,power_efficient_device,67.69,marginal
CHIP_00857,power_efficient_device,67.85,marginal
CHIP_00858,power_efficient_device,89.69,compatible
CHIP_00859,power_efficient_device,76.65,compatible
CHIP_00860,power_efficient_device,67.33,marginal
CHIP_00861,power_efficient_device,81.4,compatible
CHIP_00862,power_efficient_device,77.1,compatible
CHIP_00863,power_efficient_device,80.32,compatible
CHIP_00864,power_efficient_device,78.21,compatible
CHIP_00865,power_efficient_device,37.45,incompatible
CHIP_00866,power_efficient_device,68.1,marginal
CHIP_00867,power_efficient_device,42.73,incompatible
CHIP_00868,power_efficient_device,82.58,compatible
CHIP_00869,power_efficient_device,70.25,compatible
CHIP_00870,power_efficient_device,66.42,marginal
CHIP_00871,power_efficient_device,83.18,compatible
CHIP_00872,power_efficient_device,62.32,marginal
CHIP_00873,power_efficient_device,57.03,marginal
CHIP_00874,power_efficient_device,69.04,marginal
CHIP_00875,power_efficient_device,88.66,compatible
CHIP_00876,power_efficient_device,70.72,compatible
CHIP_00877,power_efficient_device,66.06,marginal
CHIP_00878,power_efficient_device,90.93,compatible
CHIP_00879,power_efficient_device,75.16,compatible
