chip_id,production_date,storage_start,storage_end,deployment_start,deployment_end,storage_days,deployment_days,total_lifetime_days,production_cost_yuan,testing_cost_yuan,storage_cost_yuan,deployment_cost_yuan,repair_cost_yuan,recycling_value_yuan,storage_condition,deployment_condition,final_status,total_cost_yuan,revenue_generated_yuan,roi_percent
CHIP_00343,2024-03-21,2024-03-21,2025-03-11,2025-03-11,2026-01-08,355,303,658,574.1891056890797,372.79932522922945,98.42340896385936,231.84417688782358,461.12606134620614,320.3992864899334,poor,excellent,still_running,1738.3820781161983,674.7875389049193,-61.18301336630469
CHIP_00344,2024-11-30,2024-11-30,2025-08-06,2025-08-06,2026-03-22,249,228,477,952.7441387292024,361.3426359025913,73.37617712951868,864.7979743079709,445.5504661235007,154.56504730745988,excellent,poor,failed_rejected,2697.8113921927843,1199.171431470345,-55.55021248184229
CHIP_00345,2024-06-16,2024-06-16,2025-01-18,2025-01-18,2025-08-13,216,207,423,1541.1190289652811,215.69706637436724,48.9853148115922,215.01271447691613,297.62803660817474,480.39639496918505,fair,good,repaired_and_running,2318.4421612363312,1538.9425842443982,-33.62169606923718
CHIP_00346,2024-11-17,2024-11-17,2025-01-13,2025-01-13,2026-08-10,57,574,631,530.1614175238292,480.1067310400248,18.13486815834016,372.9490406107538,973.6273592860864,65.23619293485383,excellent,poor,failed_rejected,2374.979416619034,3143.651128503244,32.36540521174172
CHIP_00347,2024-06-18,2024-06-18,2025-01-23,2025-01-23,2025-08-13,219,202,421,806.4380065697212,319.8117024817517,92.61025723345386,367.37714297432683,995.1593250703393,168.64891987544928,poor,fair,still_running,2581.396434329593,3089.4864987065966,19.682759982929873
CHIP_00348,2024-12-08,2024-12-08,2025-06-12,2025-06-12,2027-03-11,186,637,823,1957.7006975305758,151.91107545603415,68.10829153480938,880.7860434505924,36.13576105368399,140.5331118117964,poor,good,repaired_and_running,3094.6418690256955,4536.891178165999,46.60472423564719
CHIP_00349,2024-04-16,2024-04-16,2024-11-15,2024-11-15,2025-08-22,213,280,493,676.5976601130244,277.4140908366476,46.937889375909414,886.8810189152625,49.13242680199426,233.56939349868864,excellent,excellent,still_running,1936.9630860428383,2567.687400372254,32.56253662623835
CHIP_00350,2024-05-26,2024-05-26,2025-02-09,2025-02-09,2026-02-16,259,372,631,1461.832094886536,129.52739064177706,116.39948506492115,305.65997050072974,599.3339621887505,194.8408049659691,excellent,good,repaired_and_running,2612.7529032827147,4894.688806352949,87.33837402699521
CHIP_00351,2024-01-20,2024-01-20,2025-01-04,2025-01-04,2026-05-26,350,507,857,1433.5804798252298,458.37555930174716,92.72230762401215,370.4533264885181,283.33401070310606,320.4857152476077,excellent,fair,still_running,2638.4656839426134,2614.4724072399517,-0.9093647436342217
CHIP_00352,2024-01-02,2024-01-02,2024-03-14,2024-03-14,2025-01-27,72,319,391,558.0583151688802,159.3955510970167,7.966512780632188,701.2362031992474,643.2120432742431,138.7967498455729,poor,excellent,still_running,2069.8686255200196,1926.4685060491615,-6.927981694240676
CHIP_00353,2024-07-03,2024-07-03,2025-02-28,2025-02-28,2027-01-23,240,694,934,1526.9541688465345,291.00650143201904,49.602737139750786,958.4937250118504,510.85230098979804,444.01800819721575,good,poor,still_running,3336.909433419953,4235.938339527118,26.94196303631059
CHIP_00354,2024-02-21,2024-02-21,2024-11-02,2024-11-02,2025-11-07,255,370,625,1803.3311938199474,262.0657247416795,36.69521527076567,615.0516309921942,816.2559664009103,125.24647701823686,poor,good,still_running,3533.3997312254974,1829.7992501848469,-48.21420191962789
CHIP_00355,2024-10-31,2024-10-31,2025-03-25,2025-03-25,2026-01-09,145,290,435,1352.6371602970826,116.68600700301566,59.98737571623958,774.680517866449,82.81040164622134,159.76236427558433,fair,good,repaired_and_running,2386.801462529008,3069.749899535587,28.613541919106254
CHIP_00356,2024-03-06,2024-03-06,2024-04-20,2024-04-20,2024-12-04,45,228,273,846.944072348878,324.99439754847396,21.483394184470182,892.1703194166646,963.8745944292062,282.7447394639042,excellent,fair,failed_rejected,3049.466777927693,2236.45759414727,-26.66069982021298
CHIP_00357,2024-12-08,2024-12-08,2025-05-29,2025-05-29,2026-10-29,172,518,690,1908.3011605547513,361.9640315430342,68.53026970604051,219.99652286883392,570.470071134973,213.36924330744512,fair,good,still_running,3129.262055807633,2584.522210716695,-17.407933096557027
CHIP_00358,2024-04-19,2024-04-19,2024-11-30,2024-11-30,2025-06-04,225,186,411,1738.9571651177712,133.98168785753177,39.7932677138258,296.0363643746865,897.0388692960009,101.36070836085682,poor,excellent,failed_rejected,3105.807354359816,3178.490071314076,2.3402197451889784
CHIP_00359,2024-09-23,2024-09-23,2024-12-08,2024-12-08,2026-05-29,76,537,613,1926.4784145435724,481.87959092634367,30.68846340469575,625.9995197618694,728.9680402141046,442.2572443560995,good,good,repaired_and_running,3794.0140288505854,4781.243858763972,26.020721652747085
CHIP_00360,2024-10-02,2024-10-02,2025-01-29,2025-01-29,2025-11-03,119,278,397,940.678889836412,225.917687547539,33.0568469679558,632.0288301310263,96.14653048649524,104.4632635600789,poor,poor,end_of_life,1927.8287849694286,3950.1889205324283,104.90351380426503
CHIP_00361,2024-03-27,2024-03-27,2024-07-01,2024-07-01,2026-01-19,96,567,663,1261.2640548252925,211.22216026319833,37.5084270969553,231.28554787992854,436.41048161028164,172.43844777238849,good,good,end_of_life,2177.690671675656,4169.072597119337,91.4446643568245
CHIP_00362,2024-06-18,2024-06-18,2025-06-02,2025-06-02,2026-10-12,349,497,846,1783.5921839261373,236.76174212157824,159.9166938286716,966.250458062505,846.4560106110661,274.93740224279304,excellent,good,repaired_and_running,3992.9770885499584,1695.8917880556737,-57.52813626407425
CHIP_00363,2024-04-09,2024-04-09,2024-09-17,2024-09-17,2025-05-25,161,250,411,1649.3475562423287,295.79943872829836,70.31787410328971,965.3995843518105,357.30842639616344,84.47194550687979,poor,good,repaired_and_running,3338.172879821891,963.8395345446584,-71.1267340175598
CHIP_00364,2024-01-07,2024-01-07,2024-02-15,2024-02-15,2025-01-26,39,346,385,1471.6562751363722,104.18959290086632,4.042247647771582,378.5774465498565,496.407301342436,246.50461072360446,fair,poor,failed_rejected,2454.8728635773023,2086.1743896419493,-15.019045564668318
CHIP_00365,2024-03-06,2024-03-06,2024-07-22,2024-07-22,2025-07-12,138,355,493,978.0783278051847,109.69540281869152,37.0911957173625,578.0492569505345,99.51989736247968,213.65537516424158,poor,fair,repaired_and_running,1802.434080654253,3509.6570113410257,94.71763483672478
CHIP_00366,2024-02-07,2024-02-07,2024-08-14,2024-08-14,2026-08-08,189,724,913,1960.5761311143037,154.10371742262254,81.49765665806673,824.0673686921754,416.9765202507671,276.14200504805126,poor,excellent,end_of_life,3437.2213941379355,1889.9774609967137,-45.01438097004731
CHIP_00367,2024-05-10,2024-05-10,2025-02-09,2025-02-09,2026-01-09,275,334,609,1282.7845546392932,143.68574201495173,110.15946150821306,251.1463763673845,377.06570173136697,296.2169178143671,good,excellent,failed_rejected,2164.8418362612097,2637.731237730906,21.844062395172475
CHIP_00368,2024-04-25,2024-04-25,2024-08-04,2024-08-04,2025-05-14,101,283,384,1670.3043195765208,435.32765530639415,10.885291415992578,313.01837453301255,164.5674579336043,395.8724292491156,good,good,repaired_and_running,2594.1030987655245,3462.702522843352,33.48361229324982
CHIP_00369,2024-10-29,2024-10-29,2025-03-01,2025-03-01,2026-11-23,123,632,755,1328.779548829621,414.7310377076448,59.9935735793932,836.8938610739046,797.578270508431,414.36838110135153,excellent,good,failed_rejected,3437.976291698995,1036.3564602689003,-69.85562516032509
CHIP_00370,2024-04-02,2024-04-02,2024-12-29,2024-12-29,2026-05-22,271,509,780,768.79153564184,339.3288534956455,127.52332038118962,939.3502643752378,914.8415495705416,160.80088949373283,good,good,repaired_and_running,3089.8355234644546,2351.3732461442264,-23.89972772700318
CHIP_00371,2024-01-21,2024-01-21,2024-12-03,2024-12-03,2026-07-01,317,575,892,872.7209912059297,494.1485560338394,138.55572284903727,339.17808353835727,205.38379186494026,458.2712839034315,excellent,fair,end_of_life,2049.987145492104,1307.0910846783843,-36.239059471535654
CHIP_00372,2024-08-16,2024-08-16,2024-11-05,2024-11-05,2025-11-14,81,374,455,1760.882682246367,333.87415136290247,30.4070026412757,351.445850859678,795.5699273592448,189.45772886603268,excellent,excellent,failed_rejected,3272.179614469468,2413.818189220791,-26.232099896137484
CHIP_00373,2024-12-30,2024-12-30,2025-11-08,2025-11-08,2027-03-23,313,500,813,1554.5782569073695,370.97712187375487,51.937538676007534,461.112459713448,453.72896292517396,120.75836654219027,excellent,fair,failed_rejected,2892.3343400957538,3641.335626655139,25.896082488672068
CHIP_00374,2024-04-01,2024-04-01,2024-05-20,2024-05-20,2026-05-19,49,729,778,649.6444936100659,320.1275590764362,18.098515041941944,217.5496576210892,977.653194729637,76.46470225978294,fair,excellent,repaired_and_running,2183.0734200791703,3263.7408871301836,49.50211280625744
CHIP_00375,2024-01-03,2024-01-03,2024-03-30,2024-03-30,2025-01-01,87,277,364,916.7078896328294,245.86268263966184,17.389908554095644,606.2737228535245,737.9002410863263,365.9217298114511,excellent,fair,failed_rejected,2524.134444766438,4150.945427628854,64.45025090622492
CHIP_00376,2024-07-19,2024-07-19,2024-09-09,2024-09-09,2026-02-13,52,522,574,1807.1041485374683,354.0201684750426,25.19971982634233,811.4810458193855,115.99444205097087,81.48666353271446,good,poor,failed_rejected,3113.79952470921,3854.2647450751797,23.78011861361306
CHIP_00377,2024-01-16,2024-01-16,2024-09-13,2024-09-13,2025-07-26,241,316,557,1808.7688529287318,220.7480141880931,118.53176062298239,441.7267563267171,383.97280626874465,474.30425821447665,excellent,poor,still_running,2973.748190335269,2705.019013994955,-9.036715926845735
CHIP_00378,2024-08-20,2024-08-20,2025-04-13,2025-04-13,2026-12-25,236,621,857,1493.2199127948152,221.43648339585798,100.56088045048251,661.4099225806729,944.3578964402928,358.8583708354095,excellent,fair,failed_rejected,3420.9850956621212,1438.6539522159778,-57.94620812466502
CHIP_00379,2024-10-26,2024-10-26,2025-08-10,2025-08-10,2027-01-25,288,533,821,1073.9758743145694,376.5083062310402,55.087343197348076,674.3282884412735,106.4354536766765,386.92148108255327,excellent,fair,end_of_life,2286.3352658609074,1295.085145762424,-43.35541400684442
CHIP_00380,2024-05-22,2024-05-22,2024-09-17,2024-09-17,2025-07-05,118,291,409,1357.16468309509,204.08264211425885,21.42987946546239,346.762066714773,946.6932536896418,77.56064633444527,poor,poor,failed_rejected,2876.132525079226,2991.040215644605,3.9952154347343045
CHIP_00381,2024-02-21,2024-02-21,2025-01-05,2025-01-05,2026-12-30,319,724,1043,1132.1499002102646,377.85489574891216,60.54211824995528,577.0042298638461,429.0852035564381,467.54916787023154,good,fair,repaired_and_running,2576.6363476294164,3437.771224098064,33.42089298945572
CHIP_00382,2024-10-26,2024-10-26,2025-01-31,2025-01-31,2027-01-21,97,720,817,1723.2869663856716,157.15442356981555,18.271986500504184,721.6103396252771,646.1238252848718,276.931484629406,good,poor,failed_rejected,3266.4475413661403,1661.0331523005268,-49.14863529062445
CHIP_00383,2024-10-16,2024-10-16,2025-01-08,2025-01-08,2026-04-14,84,461,545,928.6668490976749,257.665209846292,41.2196689230237,212.36273350506477,859.6948698663725,93.05903033066613,poor,poor,failed_rejected,2299.609331238428,2918.3549139257093,26.90655209483183
CHIP_00384,2024-11-06,2024-11-06,2025-02-20,2025-02-20,2026-09-18,106,575,681,844.1116962230933,455.2254363671908,41.887528309979515,974.7844421136813,770.0627521675316,234.02286046347635,good,fair,repaired_and_running,3086.071855181476,2379.6756139817585,-22.88981833049957
CHIP_00385,2024-12-24,2024-12-24,2025-07-01,2025-07-01,2027-05-21,189,689,878,552.8321896936102,254.11586000943788,72.05830968985086,441.94452800249434,321.2730739348606,365.9063908523916,good,poor,failed_rejected,1642.2239613302538,1028.898032077876,-37.34727684496603
CHIP_00386,2024-07-13,2024-07-13,2024-12-02,2024-12-02,2026-04-12,142,496,638,1271.595080288394,413.1669857600081,36.61377461664693,782.7285506763744,321.905296771272,202.4941776099227,poor,good,end_of_life,2826.009688112695,2298.774724774773,-18.65651648526469
CHIP_00387,2024-11-07,2024-11-07,2025-10-04,2025-10-04,2027-07-02,331,636,967,1363.2430783625239,243.92474490403265,56.80851005078898,934.4985175010434,18.389006377696138,232.16255394523543,fair,poor,repaired_and_running,2616.863857196085,1843.3144705890313,-29.560169302651296
CHIP_00388,2024-07-14,2024-07-14,2025-02-17,2025-02-17,2025-11-24,218,280,498,1190.694280587702,362.6458256230266,46.133697729008105,456.99130179761437,44.56872525084443,166.9891552921037,excellent,poor,repaired_and_running,2101.033830988196,3875.1590874783715,84.44058493126391
CHIP_00389,2024-12-13,2024-12-13,2025-11-07,2025-11-07,2026-06-22,329,227,556,916.7570752879406,373.1031513947196,152.01476572260353,573.4602587636664,826.1970475377573,279.4699935288302,fair,fair,end_of_life,2841.5322987066875,4442.950121882583,56.35754426950468
CHIP_00390,2024-04-03,2024-04-03,2024-11-19,2024-11-19,2025-10-22,230,337,567,609.951369493261,484.95856046533254,75.10964197885586,217.8862633334619,826.6840950695607,423.9946381258918,excellent,fair,still_running,2214.589930340472,1867.6135176008129,-15.66774995162716
CHIP_00391,2024-11-27,2024-11-27,2025-06-13,2025-06-13,2026-01-07,198,208,406,645.6964344137091,286.90211966835807,55.65914806051606,625.7433879366691,282.7132002913919,403.01014270712426,poor,poor,repaired_and_running,1896.714290370644,3029.3505171600905,59.71570059548156
CHIP_00392,2024-10-29,2024-10-29,2024-12-07,2024-12-07,2025-09-12,39,279,318,1153.6514656889362,405.5417234669939,14.711104837676954,868.5929795465192,923.6074155539195,310.7462451006414,excellent,poor,still_running,3366.1046890940456,613.691736056427,-81.76848931512002
CHIP_00393,2024-08-23,2024-08-23,2025-07-08,2025-07-08,2026-09-05,319,424,743,851.7092753993671,259.9466197010845,60.31597737486702,494.49814018405584,25.28918987636819,446.4348098820773,fair,poor,end_of_life,1691.759202535743,4974.96142581769,194.07030376195516
CHIP_00394,2024-12-25,2024-12-25,2025-07-07,2025-07-07,2026-10-05,194,455,649,672.848169961546,338.9703796542484,64.10530995953208,468.13282841487523,426.1494490791925,179.92678316464068,poor,fair,repaired_and_running,1970.2061370693941,1014.7784911871385,-48.49379097475646
CHIP_00395,2024-07-09,2024-07-09,2025-03-07,2025-03-07,2026-10-17,241,589,830,1116.0753837531386,200.3436745364811,64.58979085044875,239.62804423597302,376.1433082130652,489.02030164681776,good,poor,repaired_and_running,1996.7802015891066,731.4429502575042,-63.368880076264944
CHIP_00396,2024-06-03,2024-06-03,2025-02-10,2025-02-10,2025-12-26,252,319,571,524.6770487501586,490.9135188910837,96.32373860654666,250.63383858692072,56.04344578977782,133.95874769424563,poor,fair,failed_rejected,1418.5915906244877,1373.335698927894,-3.190198785590658
CHIP_00397,2024-07-30,2024-07-30,2025-07-14,2025-07-14,2027-04-14,349,639,988,1172.5978414591614,447.304633906968,129.98433376388712,441.7021205105802,974.0081484504565,490.0073787217489,poor,fair,failed_rejected,3165.597078091053,1956.60458716679,-38.19161002174416
CHIP_00398,2024-08-04,2024-08-04,2025-05-20,2025-05-20,2026-01-16,289,241,530,1668.9996149400358,358.20923935377215,76.89746173678265,497.2748079904139,209.14681427998693,224.6473661422538,excellent,poor,failed_rejected,2810.5279383009915,3880.8867874386497,38.083907103400186
CHIP_00399,2024-10-20,2024-10-20,2025-09-05,2025-09-05,2027-06-26,320,659,979,1122.3679533804589,179.99593652417974,44.87434545661689,888.7456723944608,282.59644077105514,485.80970640183415,good,poor,failed_rejected,2518.5803485267716,4153.398494514963,64.91030341535337
CHIP_00400,2024-07-16,2024-07-16,2025-01-10,2025-01-10,2027-01-01,178,721,899,1576.8778619483462,115.97561810183477,21.3863948676713,408.9105632960071,713.6087942552664,166.6596045536514,excellent,poor,still_running,2836.7592324691254,2169.5185210633317,-23.521231684686366
CHIP_00401,2024-05-11,2024-05-11,2024-12-05,2024-12-05,2025-06-25,208,202,410,1326.7009301246326,408.58144886266126,77.82081271904926,253.05485479798122,509.19045230770735,226.39502361150588,excellent,poor,failed_rejected,2575.3484988120317,2763.250880599591,7.296192413346603
CHIP_00402,2024-09-26,2024-09-26,2025-07-03,2025-07-03,2026-07-29,280,391,671,1568.9518866469068,187.8372601189704,41.91203329552584,578.4081424148658,196.4446015252247,438.39520634370183,excellent,poor,repaired_and_running,2573.5539240014937,1297.2187789995855,-49.594264689717356
CHIP_00403,2024-02-10,2024-02-10,2024-07-30,2024-07-30,2025-03-28,171,241,412,990.9453016661728,337.1822324977288,25.48758713843099,288.8048810163508,970.2931192081058,183.50512759431862,excellent,good,failed_rejected,2612.7131215267896,3901.9608638363197,49.345170416418824
CHIP_00404,2024-11-08,2024-11-08,2025-05-16,2025-05-16,2026-10-17,189,519,708,1486.8420801352415,414.2103963132517,30.537082644559497,253.46143345133729,810.919558541072,191.4599482490353,excellent,excellent,failed_rejected,2995.970551085462,1818.2982187419698,-39.308541664964395
CHIP_00405,2024-04-30,2024-04-30,2024-07-18,2024-07-18,2025-03-11,79,236,315,1809.9565520374122,480.33340454168564,35.05197108111408,244.8243151717727,698.1357435723252,474.67051036616635,good,poor,failed_rejected,3268.3019864043094,1527.2176433360075,-53.27183198832224
CHIP_00406,2024-09-11,2024-09-11,2025-06-14,2025-06-14,2026-01-31,276,231,507,1762.6132378917644,452.9690512370266,39.36895757796363,282.0491374482357,713.1701479500888,60.250642430986616,good,excellent,end_of_life,3250.170532105079,1339.1394338214081,-58.797871662627166
