head,relation,tail
CHIP_00328,UNDERGOES_TEST,TS::Functional
CHIP_00328,UNDERGOES_TEST,TS::Aging
CHIP_00329,OF_MODEL,MODEL::MODEL_A
CHIP_00329,EXHIBITS,FM::normal
CHIP_00329,UNDERGOES_TEST,TS::Appearance
CHIP_00329,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00329,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00329,UNDERGOES_TEST,TS::Functional
CHIP_00329,UNDERGOES_TEST,TS::Aging
CHIP_00330,OF_MODEL,MODEL::MODEL_A
CHIP_00330,EXHIBITS,FM::normal
CHIP_00330,UNDERGOES_TEST,TS::Appearance
CHIP_00330,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00330,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00330,UNDERGOES_TEST,TS::Functional
CHIP_00330,UNDERGOES_TEST,TS::Aging
CHIP_00331,OF_MODEL,MODEL::MODEL_A
CHIP_00331,EXHIBITS,FM::normal
CHIP_00331,UNDERGOES_TEST,TS::Appearance
CHIP_00331,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00331,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00331,UNDERGOES_TEST,TS::Functional
CHIP_00331,UNDERGOES_TEST,TS::Aging
CHIP_00332,OF_MODEL,MODEL::MODEL_C
CHIP_00332,EXHIBITS,FM::normal
CHIP_00332,UNDERGOES_TEST,TS::Appearance
CHIP_00332,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00332,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00332,UNDERGOES_TEST,TS::Functional
CHIP_00332,UNDERGOES_TEST,TS::Aging
CHIP_00333,OF_MODEL,MODEL::MODEL_A
CHIP_00333,EXHIBITS,FM::normal
CHIP_00333,UNDERGOES_TEST,TS::Appearance
CHIP_00333,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00333,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00333,UNDERGOES_TEST,TS::Functional
CHIP_00333,UNDERGOES_TEST,TS::Aging
CHIP_00334,OF_MODEL,MODEL::MODEL_C
CHIP_00334,EXHIBITS,FM::noise_margin_insufficient
CHIP_00334,UNDERGOES_TEST,TS::Appearance
CHIP_00334,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00334,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00334,UNDERGOES_TEST,TS::Functional
CHIP_00334,UNDERGOES_TEST,TS::Aging
CHIP_00335,OF_MODEL,MODEL::MODEL_B
CHIP_00335,EXHIBITS,FM::normal
CHIP_00335,UNDERGOES_TEST,TS::Appearance
CHIP_00335,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00335,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00335,UNDERGOES_TEST,TS::Functional
CHIP_00335,UNDERGOES_TEST,TS::Aging
CHIP_00336,OF_MODEL,MODEL::MODEL_A
CHIP_00336,EXHIBITS,FM::thermal_accumulation
CHIP_00336,UNDERGOES_TEST,TS::Appearance
CHIP_00336,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00336,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00336,UNDERGOES_TEST,TS::Functional
CHIP_00336,UNDERGOES_TEST,TS::Aging
CHIP_00337,OF_MODEL,MODEL::MODEL_B
CHIP_00337,EXHIBITS,FM::normal
CHIP_00337,UNDERGOES_TEST,TS::Appearance
CHIP_00337,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00337,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00337,UNDERGOES_TEST,TS::Functional
CHIP_00337,UNDERGOES_TEST,TS::Aging
CHIP_00338,OF_MODEL,MODEL::MODEL_B
CHIP_00338,EXHIBITS,FM::normal
CHIP_00338,UNDERGOES_TEST,TS::Appearance
CHIP_00338,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00338,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00338,UNDERGOES_TEST,TS::Functional
CHIP_00338,UNDERGOES_TEST,TS::Aging
CHIP_00339,OF_MODEL,MODEL::MODEL_B
CHIP_00339,EXHIBITS,FM::normal
CHIP_00339,UNDERGOES_TEST,TS::Appearance
CHIP_00339,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00339,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00339,UNDERGOES_TEST,TS::Functional
CHIP_00339,UNDERGOES_TEST,TS::Aging
CHIP_00340,OF_MODEL,MODEL::MODEL_C
CHIP_00340,EXHIBITS,FM::normal
CHIP_00340,UNDERGOES_TEST,TS::Appearance
CHIP_00340,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00340,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00340,UNDERGOES_TEST,TS::Functional
CHIP_00340,UNDERGOES_TEST,TS::Aging
CHIP_00341,OF_MODEL,MODEL::MODEL_B
CHIP_00341,EXHIBITS,FM::normal
CHIP_00341,UNDERGOES_TEST,TS::Appearance
CHIP_00341,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00341,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00341,UNDERGOES_TEST,TS::Functional
CHIP_00341,UNDERGOES_TEST,TS::Aging
CHIP_00342,OF_MODEL,MODEL::MODEL_B
CHIP_00342,EXHIBITS,FM::normal
CHIP_00342,UNDERGOES_TEST,TS::Appearance
CHIP_00342,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00342,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00342,UNDERGOES_TEST,TS::Functional
CHIP_00342,UNDERGOES_TEST,TS::Aging
CHIP_00343,OF_MODEL,MODEL::MODEL_B
CHIP_00343,EXHIBITS,FM::normal
CHIP_00343,UNDERGOES_TEST,TS::Appearance
CHIP_00343,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00343,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00343,UNDERGOES_TEST,TS::Functional
CHIP_00343,UNDERGOES_TEST,TS::Aging
CHIP_00344,OF_MODEL,MODEL::MODEL_A
CHIP_00344,EXHIBITS,FM::normal
CHIP_00344,UNDERGOES_TEST,TS::Appearance
CHIP_00344,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00344,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00344,UNDERGOES_TEST,TS::Functional
CHIP_00344,UNDERGOES_TEST,TS::Aging
CHIP_00345,OF_MODEL,MODEL::MODEL_A
CHIP_00345,EXHIBITS,FM::normal
CHIP_00345,UNDERGOES_TEST,TS::Appearance
CHIP_00345,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00345,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00345,UNDERGOES_TEST,TS::Functional
CHIP_00345,UNDERGOES_TEST,TS::Aging
CHIP_00346,OF_MODEL,MODEL::MODEL_C
CHIP_00346,EXHIBITS,FM::physical_damage
CHIP_00346,UNDERGOES_TEST,TS::Appearance
CHIP_00346,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00346,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00346,UNDERGOES_TEST,TS::Functional
CHIP_00346,UNDERGOES_TEST,TS::Aging
CHIP_00347,OF_MODEL,MODEL::MODEL_C
CHIP_00347,EXHIBITS,FM::normal
CHIP_00347,UNDERGOES_TEST,TS::Appearance
CHIP_00347,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00347,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00347,UNDERGOES_TEST,TS::Functional
CHIP_00347,UNDERGOES_TEST,TS::Aging
CHIP_00348,OF_MODEL,MODEL::MODEL_A
CHIP_00348,EXHIBITS,FM::normal
CHIP_00348,UNDERGOES_TEST,TS::Appearance
CHIP_00348,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00348,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00348,UNDERGOES_TEST,TS::Functional
CHIP_00348,UNDERGOES_TEST,TS::Aging
CHIP_00349,OF_MODEL,MODEL::MODEL_C
CHIP_00349,EXHIBITS,FM::normal
CHIP_00349,UNDERGOES_TEST,TS::Appearance
CHIP_00349,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00349,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00349,UNDERGOES_TEST,TS::Functional
CHIP_00349,UNDERGOES_TEST,TS::Aging
CHIP_00350,OF_MODEL,MODEL::MODEL_A
CHIP_00350,EXHIBITS,FM::noise_margin_insufficient
CHIP_00350,UNDERGOES_TEST,TS::Appearance
CHIP_00350,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00350,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00350,UNDERGOES_TEST,TS::Functional
CHIP_00350,UNDERGOES_TEST,TS::Aging
CHIP_00351,OF_MODEL,MODEL::MODEL_B
CHIP_00351,EXHIBITS,FM::normal
CHIP_00351,UNDERGOES_TEST,TS::Appearance
CHIP_00351,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00351,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00351,UNDERGOES_TEST,TS::Functional
CHIP_00351,UNDERGOES_TEST,TS::Aging
CHIP_00352,OF_MODEL,MODEL::MODEL_B
CHIP_00352,EXHIBITS,FM::normal
CHIP_00352,UNDERGOES_TEST,TS::Appearance
CHIP_00352,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00352,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00352,UNDERGOES_TEST,TS::Functional
CHIP_00352,UNDERGOES_TEST,TS::Aging
CHIP_00353,OF_MODEL,MODEL::MODEL_C
CHIP_00353,EXHIBITS,FM::normal
CHIP_00353,UNDERGOES_TEST,TS::Appearance
CHIP_00353,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00353,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00353,UNDERGOES_TEST,TS::Functional
CHIP_00353,UNDERGOES_TEST,TS::Aging
CHIP_00354,OF_MODEL,MODEL::MODEL_A
CHIP_00354,EXHIBITS,FM::normal
CHIP_00354,UNDERGOES_TEST,TS::Appearance
CHIP_00354,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00354,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00354,UNDERGOES_TEST,TS::Functional
CHIP_00354,UNDERGOES_TEST,TS::Aging
CHIP_00355,OF_MODEL,MODEL::MODEL_A
CHIP_00355,EXHIBITS,FM::normal
CHIP_00355,UNDERGOES_TEST,TS::Appearance
CHIP_00355,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00355,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00355,UNDERGOES_TEST,TS::Functional
CHIP_00355,UNDERGOES_TEST,TS::Aging
CHIP_00356,OF_MODEL,MODEL::MODEL_C
CHIP_00356,EXHIBITS,FM::normal
CHIP_00356,UNDERGOES_TEST,TS::Appearance
CHIP_00356,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00356,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00356,UNDERGOES_TEST,TS::Functional
CHIP_00356,UNDERGOES_TEST,TS::Aging
CHIP_00357,OF_MODEL,MODEL::MODEL_A
CHIP_00357,EXHIBITS,FM::normal
CHIP_00357,UNDERGOES_TEST,TS::Appearance
CHIP_00357,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00357,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00357,UNDERGOES_TEST,TS::Functional
CHIP_00357,UNDERGOES_TEST,TS::Aging
CHIP_00358,OF_MODEL,MODEL::MODEL_B
CHIP_00358,EXHIBITS,FM::normal
CHIP_00358,UNDERGOES_TEST,TS::Appearance
CHIP_00358,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00358,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00358,UNDERGOES_TEST,TS::Functional
CHIP_00358,UNDERGOES_TEST,TS::Aging
CHIP_00359,OF_MODEL,MODEL::MODEL_C
CHIP_00359,EXHIBITS,FM::normal
CHIP_00359,UNDERGOES_TEST,TS::Appearance
CHIP_00359,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00359,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00359,UNDERGOES_TEST,TS::Functional
CHIP_00359,UNDERGOES_TEST,TS::Aging
CHIP_00360,OF_MODEL,MODEL::MODEL_C
CHIP_00360,EXHIBITS,FM::normal
CHIP_00360,UNDERGOES_TEST,TS::Appearance
CHIP_00360,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00360,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00360,UNDERGOES_TEST,TS::Functional
CHIP_00360,UNDERGOES_TEST,TS::Aging
CHIP_00361,OF_MODEL,MODEL::MODEL_A
CHIP_00361,EXHIBITS,FM::normal
CHIP_00361,UNDERGOES_TEST,TS::Appearance
CHIP_00361,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00361,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00361,UNDERGOES_TEST,TS::Functional
CHIP_00361,UNDERGOES_TEST,TS::Aging
CHIP_00362,OF_MODEL,MODEL::MODEL_C
CHIP_00362,EXHIBITS,FM::normal
CHIP_00362,UNDERGOES_TEST,TS::Appearance
CHIP_00362,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00362,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00362,UNDERGOES_TEST,TS::Functional
CHIP_00362,UNDERGOES_TEST,TS::Aging
CHIP_00363,OF_MODEL,MODEL::MODEL_A
CHIP_00363,EXHIBITS,FM::normal
CHIP_00363,UNDERGOES_TEST,TS::Appearance
CHIP_00363,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00363,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00363,UNDERGOES_TEST,TS::Functional
CHIP_00363,UNDERGOES_TEST,TS::Aging
CHIP_00364,OF_MODEL,MODEL::MODEL_A
CHIP_00364,EXHIBITS,FM::normal
CHIP_00364,UNDERGOES_TEST,TS::Appearance
CHIP_00364,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00364,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00364,UNDERGOES_TEST,TS::Functional
CHIP_00364,UNDERGOES_TEST,TS::Aging
CHIP_00365,OF_MODEL,MODEL::MODEL_A
CHIP_00365,EXHIBITS,FM::normal
CHIP_00365,UNDERGOES_TEST,TS::Appearance
CHIP_00365,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00365,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00365,UNDERGOES_TEST,TS::Functional
CHIP_00365,UNDERGOES_TEST,TS::Aging
CHIP_00366,OF_MODEL,MODEL::MODEL_A
CHIP_00366,EXHIBITS,FM::normal
CHIP_00366,UNDERGOES_TEST,TS::Appearance
CHIP_00366,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00366,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00366,UNDERGOES_TEST,TS::Functional
CHIP_00366,UNDERGOES_TEST,TS::Aging
CHIP_00367,OF_MODEL,MODEL::MODEL_A
CHIP_00367,EXHIBITS,FM::noise_margin_insufficient
CHIP_00367,UNDERGOES_TEST,TS::Appearance
CHIP_00367,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00367,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00367,UNDERGOES_TEST,TS::Functional
CHIP_00367,UNDERGOES_TEST,TS::Aging
CHIP_00368,OF_MODEL,MODEL::MODEL_C
CHIP_00368,EXHIBITS,FM::normal
CHIP_00368,UNDERGOES_TEST,TS::Appearance
CHIP_00368,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00368,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00368,UNDERGOES_TEST,TS::Functional
CHIP_00368,UNDERGOES_TEST,TS::Aging
CHIP_00369,OF_MODEL,MODEL::MODEL_B
CHIP_00369,EXHIBITS,FM::physical_damage
CHIP_00369,UNDERGOES_TEST,TS::Appearance
CHIP_00369,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00369,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00369,UNDERGOES_TEST,TS::Functional
CHIP_00369,UNDERGOES_TEST,TS::Aging
CHIP_00370,OF_MODEL,MODEL::MODEL_B
CHIP_00370,EXHIBITS,FM::normal
CHIP_00370,UNDERGOES_TEST,TS::Appearance
CHIP_00370,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00370,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00370,UNDERGOES_TEST,TS::Functional
CHIP_00370,UNDERGOES_TEST,TS::Aging
CHIP_00371,OF_MODEL,MODEL::MODEL_C
CHIP_00371,EXHIBITS,FM::physical_damage
CHIP_00371,UNDERGOES_TEST,TS::Appearance
CHIP_00371,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00371,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00371,UNDERGOES_TEST,TS::Functional
CHIP_00371,UNDERGOES_TEST,TS::Aging
CHIP_00372,OF_MODEL,MODEL::MODEL_C
CHIP_00372,EXHIBITS,FM::normal
CHIP_00372,UNDERGOES_TEST,TS::Appearance
CHIP_00372,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00372,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00372,UNDERGOES_TEST,TS::Functional
CHIP_00372,UNDERGOES_TEST,TS::Aging
CHIP_00373,OF_MODEL,MODEL::MODEL_B
CHIP_00373,EXHIBITS,FM::normal
CHIP_00373,UNDERGOES_TEST,TS::Appearance
CHIP_00373,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00373,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00373,UNDERGOES_TEST,TS::Functional
CHIP_00373,UNDERGOES_TEST,TS::Aging
CHIP_00374,OF_MODEL,MODEL::MODEL_B
CHIP_00374,EXHIBITS,FM::normal
CHIP_00374,UNDERGOES_TEST,TS::Appearance
CHIP_00374,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00374,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00374,UNDERGOES_TEST,TS::Functional
CHIP_00374,UNDERGOES_TEST,TS::Aging
CHIP_00375,OF_MODEL,MODEL::MODEL_B
CHIP_00375,EXHIBITS,FM::normal
CHIP_00375,UNDERGOES_TEST,TS::Appearance
CHIP_00375,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00375,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00375,UNDERGOES_TEST,TS::Functional
CHIP_00375,UNDERGOES_TEST,TS::Aging
CHIP_00376,OF_MODEL,MODEL::MODEL_B
CHIP_00376,EXHIBITS,FM::normal
CHIP_00376,UNDERGOES_TEST,TS::Appearance
CHIP_00376,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00376,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00376,UNDERGOES_TEST,TS::Functional
CHIP_00376,UNDERGOES_TEST,TS::Aging
CHIP_00377,OF_MODEL,MODEL::MODEL_B
CHIP_00377,EXHIBITS,FM::normal
CHIP_00377,UNDERGOES_TEST,TS::Appearance
CHIP_00377,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00377,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00377,UNDERGOES_TEST,TS::Functional
CHIP_00377,UNDERGOES_TEST,TS::Aging
CHIP_00378,OF_MODEL,MODEL::MODEL_A
CHIP_00378,EXHIBITS,FM::normal
CHIP_00378,UNDERGOES_TEST,TS::Appearance
CHIP_00378,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00378,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00378,UNDERGOES_TEST,TS::Functional
CHIP_00378,UNDERGOES_TEST,TS::Aging
CHIP_00379,OF_MODEL,MODEL::MODEL_C
CHIP_00379,EXHIBITS,FM::normal
CHIP_00379,UNDERGOES_TEST,TS::Appearance
CHIP_00379,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00379,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00379,UNDERGOES_TEST,TS::Functional
CHIP_00379,UNDERGOES_TEST,TS::Aging
CHIP_00380,OF_MODEL,MODEL::MODEL_A
CHIP_00380,EXHIBITS,FM::normal
CHIP_00380,UNDERGOES_TEST,TS::Appearance
CHIP_00380,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00380,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00380,UNDERGOES_TEST,TS::Functional
CHIP_00380,UNDERGOES_TEST,TS::Aging
CHIP_00381,OF_MODEL,MODEL::MODEL_B
CHIP_00381,EXHIBITS,FM::normal
CHIP_00381,UNDERGOES_TEST,TS::Appearance
CHIP_00381,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00381,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00381,UNDERGOES_TEST,TS::Functional
CHIP_00381,UNDERGOES_TEST,TS::Aging
CHIP_00382,OF_MODEL,MODEL::MODEL_B
CHIP_00382,EXHIBITS,FM::normal
CHIP_00382,UNDERGOES_TEST,TS::Appearance
CHIP_00382,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00382,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00382,UNDERGOES_TEST,TS::Functional
CHIP_00382,UNDERGOES_TEST,TS::Aging
CHIP_00383,OF_MODEL,MODEL::MODEL_B
CHIP_00383,EXHIBITS,FM::normal
CHIP_00383,UNDERGOES_TEST,TS::Appearance
CHIP_00383,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00383,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00383,UNDERGOES_TEST,TS::Functional
CHIP_00383,UNDERGOES_TEST,TS::Aging
CHIP_00384,OF_MODEL,MODEL::MODEL_A
CHIP_00384,EXHIBITS,FM::normal
CHIP_00384,UNDERGOES_TEST,TS::Appearance
CHIP_00384,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00384,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00384,UNDERGOES_TEST,TS::Functional
CHIP_00384,UNDERGOES_TEST,TS::Aging
CHIP_00385,OF_MODEL,MODEL::MODEL_A
CHIP_00385,EXHIBITS,FM::normal
CHIP_00385,UNDERGOES_TEST,TS::Appearance
CHIP_00385,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00385,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00385,UNDERGOES_TEST,TS::Functional
CHIP_00385,UNDERGOES_TEST,TS::Aging
CHIP_00386,OF_MODEL,MODEL::MODEL_B
CHIP_00386,EXHIBITS,FM::normal
CHIP_00386,UNDERGOES_TEST,TS::Appearance
CHIP_00386,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00386,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00386,UNDERGOES_TEST,TS::Functional
CHIP_00386,UNDERGOES_TEST,TS::Aging
CHIP_00387,OF_MODEL,MODEL::MODEL_A
CHIP_00387,EXHIBITS,FM::normal
CHIP_00387,UNDERGOES_TEST,TS::Appearance
CHIP_00387,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00387,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00387,UNDERGOES_TEST,TS::Functional
CHIP_00387,UNDERGOES_TEST,TS::Aging
CHIP_00388,OF_MODEL,MODEL::MODEL_A
CHIP_00388,EXHIBITS,FM::normal
CHIP_00388,UNDERGOES_TEST,TS::Appearance
CHIP_00388,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00388,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00388,UNDERGOES_TEST,TS::Functional
CHIP_00388,UNDERGOES_TEST,TS::Aging
CHIP_00389,OF_MODEL,MODEL::MODEL_B
CHIP_00389,EXHIBITS,FM::normal
CHIP_00389,UNDERGOES_TEST,TS::Appearance
CHIP_00389,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00389,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00389,UNDERGOES_TEST,TS::Functional
CHIP_00389,UNDERGOES_TEST,TS::Aging
CHIP_00390,OF_MODEL,MODEL::MODEL_A
CHIP_00390,EXHIBITS,FM::normal
CHIP_00390,UNDERGOES_TEST,TS::Appearance
CHIP_00390,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00390,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00390,UNDERGOES_TEST,TS::Functional
CHIP_00390,UNDERGOES_TEST,TS::Aging
CHIP_00391,OF_MODEL,MODEL::MODEL_C
CHIP_00391,EXHIBITS,FM::normal
CHIP_00391,UNDERGOES_TEST,TS::Appearance
CHIP_00391,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00391,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00391,UNDERGOES_TEST,TS::Functional
CHIP_00391,UNDERGOES_TEST,TS::Aging
CHIP_00392,OF_MODEL,MODEL::MODEL_C
CHIP_00392,EXHIBITS,FM::normal
CHIP_00392,UNDERGOES_TEST,TS::Appearance
CHIP_00392,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00392,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00392,UNDERGOES_TEST,TS::Functional
CHIP_00392,UNDERGOES_TEST,TS::Aging
CHIP_00393,OF_MODEL,MODEL::MODEL_C
CHIP_00393,EXHIBITS,FM::normal
CHIP_00393,UNDERGOES_TEST,TS::Appearance
CHIP_00393,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00393,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00393,UNDERGOES_TEST,TS::Functional
CHIP_00393,UNDERGOES_TEST,TS::Aging
CHIP_00394,OF_MODEL,MODEL::MODEL_C
CHIP_00394,EXHIBITS,FM::normal
CHIP_00394,UNDERGOES_TEST,TS::Appearance
CHIP_00394,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00394,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00394,UNDERGOES_TEST,TS::Functional
CHIP_00394,UNDERGOES_TEST,TS::Aging
CHIP_00395,OF_MODEL,MODEL::MODEL_B
CHIP_00395,EXHIBITS,FM::normal
CHIP_00395,UNDERGOES_TEST,TS::Appearance
CHIP_00395,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00395,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00395,UNDERGOES_TEST,TS::Functional
CHIP_00395,UNDERGOES_TEST,TS::Aging
CHIP_00396,OF_MODEL,MODEL::MODEL_B
CHIP_00396,EXHIBITS,FM::normal
CHIP_00396,UNDERGOES_TEST,TS::Appearance
CHIP_00396,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00396,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00396,UNDERGOES_TEST,TS::Functional
CHIP_00396,UNDERGOES_TEST,TS::Aging
CHIP_00397,OF_MODEL,MODEL::MODEL_B
CHIP_00397,EXHIBITS,FM::normal
CHIP_00397,UNDERGOES_TEST,TS::Appearance
CHIP_00397,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00397,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00397,UNDERGOES_TEST,TS::Functional
CHIP_00397,UNDERGOES_TEST,TS::Aging
CHIP_00398,OF_MODEL,MODEL::MODEL_C
CHIP_00398,EXHIBITS,FM::multi_param_combined
CHIP_00398,UNDERGOES_TEST,TS::Appearance
CHIP_00398,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00398,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00398,UNDERGOES_TEST,TS::Functional
CHIP_00398,UNDERGOES_TEST,TS::Aging
CHIP_00399,OF_MODEL,MODEL::MODEL_C
CHIP_00399,EXHIBITS,FM::normal
CHIP_00399,UNDERGOES_TEST,TS::Appearance
CHIP_00399,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00399,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00399,UNDERGOES_TEST,TS::Functional
CHIP_00399,UNDERGOES_TEST,TS::Aging
CHIP_00400,OF_MODEL,MODEL::MODEL_A
CHIP_00400,EXHIBITS,FM::normal
CHIP_00400,UNDERGOES_TEST,TS::Appearance
CHIP_00400,UNDERGOES_TEST,TS::DC_Electrical
